Date,Text,Hashtag
2021-02-05,"['ชนะ', 'สิทธิ', 'วันที่', ' ', '5', ' ', 'กพ', '  ', '31', ' ', 'พค', ' ', 'www', ' ', 'ชนะ', ' ', 'com', '    ']","['#เราชนะ', '#เป๋าตัง', '#คนละครึ่ง', '#บัตรสวัสดิการแห่งรัฐ']"
2021-02-05,"['กรมการขนส่งทางบก', ' ', 'กระทรวงคมนาคม', '\u200b', ' ', 'สนับสนุน', 'โครงการ', ' ', '“', 'ชนะ', '”', ' ', 'ลด', 'ภาระ', 'ค่าครองชีพ', 'ประชาชน', 'ช่วยเหลือ', 'ผู้ประกอบการ', 'สถานการณ์', 'แพร่ระบาด', 'เชื้อไวรัส', ' ', 'COVID', '19', '        ']","['#พรรคภูมิใจไทย', '#โควิด19', '#newnormal', '#คมนาคมยุคศักดิ์สยาม', '#เราชนะ', '#เป๋าตัง']"
2021-02-05,"['เสียง', 'ม็อบ', 'สาม', 'กีบ', 'บอ', '  ', 'งับ', '            ']","['#ภาษีกู', '#เราชนะ', '#คนละครึ่ง', '#เราชนะ', '#เป๋าตัง', '#กรุงไทย', '#เยียวยาโควิด', '#โควิด19', '#COVIDー19', '#COVID19', '#ม็อบ5กุมภา', '#ม็อบสามกีบ']"
2021-02-05,"['ข้าราชการ', 'เจ้าหน้าที่', 'รัฐ', ' ', 'ห้าม', 'ลงทะเบียน', 'ชนะ', ' ', 'ฝ่าฝืน', 'เจอ', 'โทษทางวินัย', '    ']","['#เราชนะ', '#เป๋าตัง', '#Kapook']"
2021-02-05,"['ร้าน', 'บอ', 'ขาย', 'ตำรวจ', 'ทหาร', ' ', 'เค้า', 'โครงการ', 'น้า', '         ']","['#คนละครึ่ง', '#เราชนะ', '#เป๋าตัง', '#กรุงไทย', '#เยียวยาโควิด', '#โควิด19', '#COVIDー19', '#COVID19']"
2021-02-05,"[' ', 'คน', 'บัตร', 'คนจน', 'แอ', 'ป', '  ', 'หรอ', ' ', 'งง', ' ']","['#เราชนะ', '#เป๋าตัง']"
2021-02-05,"['สอบถาม', 'ผู้รู้', ' ', 'สิทธิ', '  ', 'เงิน', 'ใช้ได้', 'แอ', 'ป', ' ', 'เป๋า', 'ตัง', ' ', ' ', 'ซื้อ', ' ', 'Lazadashopee', ' ', 'เงิน', 'แอ', 'ป', 'เป๋า', 'ตัง', 'รึเปล่า', '  ']","['#เราชนะ', '#เราชนะ', '#เป๋าตัง']"
2021-02-05,"['โอน', 'เงิน', 'ยอด', ' ', ' ']",['#เป๋าตัง']
2021-02-05,"['เยียวยา', 'ปี', ' ', '2564', ' ', 'โควิด', 'ต่อเนื่อง', 'ปี', ' ', '2563', ' ', 'เกณฑ์', 'ภาษีเงินได้', ' ', '2562', ' ', 'งง', '  ']","['#เราชนะ', '#โควิด', '#เป๋าตัง']"
2021-02-05,"['ชนะ', ' ', 'สิทธิ', 'ที่ไหนบ้าง', ' ', 'ดู', 'คร้าบ', 'สิทธิ', 'วันที่', ' ', '5', ' ', 'กพ', '  ', '31', ' ', 'พค', ' ', '64', ' ', 'รายละเอียด', ' ', 'www', ' ', 'ชนะ', ' ', 'com', '    ']","['#เราชนะ', '#เป๋าตัง', '#คนละครึ่ง', '#บัตรสวัสดิการแห่งรัฐ']"
