Date,Text,Hashtag
2021-02-05,"['ทวิ', 'ต', 'ล่ม', 'เน็ต', ' ', 'wifi', 'ตุ', 'ย']",[]
2021-02-05,"[' ', 'รอด', 'หรอ', ' ', 'มะ', 'กี้', 'ลอง', 'เปลี่ยนไป', ' ', 'wifi', ' ', 'เหมือนเดิม', ' ', 'เปนอิ', 'หยัง', 'งง', 'เด้', 'ออ']",[]
2021-02-05,"['กุ', ' ', 'ชนะ', 'หรอ', 'งง']",[]
2021-02-05,"[' ', 'หนู', ' ', 'ล่ม', 'อะ', 'พี่', 'ซู', 'น']",[]
2021-02-05,"[' ', 'ซื้อ', 'บัตรเติมเงิน', ' ', 'ทรู', 'ทู', 'คอ', 'ลล์', ' ', 'ร้านค้า']",['#เราชนะ']
2021-02-05,"['ตราบใดที่', ' ', 'หวัง', 'แย่งชิง', 'เอฟ', 'การ์ด', ' ', 'จัมมมมมมมมมมมมมม', ' ']",[]
2021-02-05,"[' ', 'เอ้า', ' ', 'กด', 'เบอร์', 'มั่ว', 'โทร', ' ', ' ', 'ทำ', ' ', 'งอ', 'ง', '5555555555', ' ', 'แทน', ' ', 'โทร', ' ', 'เลข', '4', 'ตัว', 'กด', 'ตัด', 'สายทิ้ง', 'อัตโนมัติ']",[]
2021-02-05,"['  ', 'เครือข่าย', 'อ่ะ', '  ', ' ', 'เหรอ']",[]
2021-02-05,"['อี', 'สัญญาณ', ' ', 'ห่วยแตก', ' ', 'ชั้น', ' ', '12', ' ', 'ทำเป็น', 'สัญญาณ', ' ', 'ห', 'งิ', 'ดดด']",[]
2021-02-05,"['  ', 'พัน', 'ทิป', 'เหมือน', 'คน', 'โดน', 'นะคะ', 'ะ', ' ', 'ลอง', 'ถาม', 'ศูนย์', 'ทรู', 'ดู', 'ค้าบ', 'บ', ' ', '555']",[]
2021-02-05,"['ดอกไม้', 'เจ้าสาว', ' ', '10', ' ', 'ช่อ', ' ', 'แต่ง', ' ', 'เบอร์', 'มงคล', 'ดวง', '  ', 'พิเศษ', 'เดิม', '  ', 'เลือก', 'เสริม', 'ดวง', ' ', '‘', 'สละ', 'โสด', '’', ' ', ' ', 'คำนวณ', 'วันเกิด', ' ', 'ผลรวม', 'ดี', ' ', 'คู่', 'เลข', 'มงคล', ' ', 'เลือก', '  ', 'คลิก', '     ']","['#ดีแทคเบอร์มงคลเฉพาะคุณ', '#เบอร์มงคลเฉพาะคุณ', '#dtac', '#ดีแทค']"
2021-02-05,"['หา', 'ของแจก', 'กิจ', 'ดัน', 'ยอด', 'เพลง', 'ยอด', 'ทวิ', 'ต', 'วันที่', '12', ' ', 'ร้าน', ' ', 'กระเป๋า', ' ', 'ตุ๊กตา', ' ', 'ลำ', 'โพ', 'งอ', 'อป', 'โป้', ' ', 'หา', 'อ่ะ', 'พรีเมี่ยม', 'ร้านค้า', ' ', 'คน', ' ', 'ขก', ' ', ' ']",[]
2021-02-05,"['เน็ต', 'กาก', 'ขนาด', 'รูป', 'หรอ', ' ', 'ดีกว่า', ' ', 'รอ', 'สิ้นเดือน', 'แน่', ' ', 'อี']",[]
2021-02-05,"['หิว', 'น้ำ', 'ทิป', 'โก้', ' ', 'เครือข่าย', ' ', 'มือถือ', 'วี', 'โว่', ' ', 'มาส', '์ก', 'ลา', 'เนจ', ' ', 'ทาส', 'การตลาด', 'นะคะ', ' ', 'สิ้']",[]
2021-02-05,"[' ', 'เรียน', 'ออนไลน์', 'รู้เรื่อง', ' ', 'อี', 'ควาย']",[]
2021-02-05,"['แบบนี้', 'สำหรับ', 'เติม', 'เงิน', ' ', 'ใช้งาน', 'สอง', 'ซิม', 'แนะนำ', 'ไม่ต้อง', 'เติม', 'เงิน', 'ทิ้ง', 'แนะนำ', 'ย้าย', 'ค่าย', 'เบอร์', 'เดิม', ' ', 'คลื่น', 'ล่ม', 'ครึ่ง', 'เวลา', 'ย้าย', 'ไหว', 'รอบ', ' ', 'มีสิทธิ์', 'หัก', 'เงิน', '001', '   ']","['#ดีแทค', '#dtac']"
2021-02-05,"['อันนี้', '  ', 'รอบ', 'สมัคร', ' ', 'รอบ', 'เสริม', 'สมัคร', 'ลืม', ' ', 'อันนี้', 'อ', '  ']",['#เราชนะ']
2021-02-05,"[' ', ' ', 'เน็ต']",[]
