Date,Text,Hashtag
2021-02-01,"['เฮ้ย', 'เบิด', 'สิ', 'ว่าว', 'เรื่อง', 'สอน', 'รู้', 'หน้าตา', 'ดี', 'ฐานะ', 'ดี', 'การศึกษา', 'ดี', 'ชนชั้น', 'ดี', 'สามัญสำนึก', 'จิตใต้สำนึก', 'ความรับผิดชอบ', 'สังคม', ' ', 'น่ารังเกียจ', 'พวกเรา', 'คนธรรมดา', 'สะ', '     ']","['#แบนแต้วณฐพร', '#แต้วณฐพร', '#COVID19', '#โควิท19']"
2021-02-01,"['ดัน', 'อันนี้', 'นะคะ', ' ', 'ัว', 'ระวัง', 'ตัวเอง', 'เจอ', 'คน', 'ใส่ใจ', ' ', 'เห็นแก่ตัว', 'ก้อ', 'แย่', 'อ่ะ', '   ']","['#แต้วณฐพร', '#ดีเจมะตูม']"
2021-02-01,"['ขาย', 'ปลา', 'แดดเดียว', ' ', 'สต็อก', ' ', 'สั่ง', '2', 'โล', 'ฟรี', 'พื้นที่', ' ', 'ปลาสลิด', 'แดดเดียว', ' ', 'กิโล', ' ', '230260', 'ปลาช่อน', 'แดดเดียว', ' ', 'กิโล', ' ', '260', 'ปลา', 'ม้า', 'แดดเดียว', ' ', 'กิโล', ' ', '280', 'สนใจ', 'ติดต่อ', ' ', 'Line', ' ', '0942513664', ' ', ' ', 'Dm', ' ', 'ทวิ', 'ต', 'ค้าบ', 'บ', '     ']","['#แต้วณฐพร', '#โควิด19', '#ทวิตดีคนรีน้อย', '#บุพเพสันนิวาส2']"
2021-02-01,"['ใส่', 'แมส', 'ถ่ายรูป', 'นะคะ', ' ', 'เป็นห่วง', 'ใส่', ' ']",['#แต้วณฐพร']
2021-02-01,"['กลุ่มคน', 'คน', 'เค้า', 'ขึ้นชื่อว่า', 'ดารา', 'จิตสำนึก', 'สักที', ' ', 'ดารา', 'ก้อ', 'อวย', 'เก่ง', 'งั้น', 'ถาม', 'เวลา', 'เค้า', 'โดน', 'ด่า', 'เค้า', 'หาร', '    ']","['#แต้วณฐพร', '#ดีเจมะตูม']"
2021-02-01,"['ปั่น', 'งาน', 'จาร', 'ย์', ' ', 'ตอน', 'ตี', '1', ' ', 'เหงา', '                      ']","['#ขายรูปหีรูปนม', '#ขายรูปขายคลิป', '#เงี่ยนหีอยากโดนเย็ด', '#นมมหาลัย', '#เงี่ยน', '#หลุดนักศึกษา', '#นักศึกษารับงาน', '#หาค่าเทอม', '#นัดเย็ดมช', '#แต้วณฐพร', '#คอลเสียว', '#หีแฉะ', '#ยืมเมจforเงี่ยน', '#ยืมเมจForลั่น', '#ยืมเมจfosrex', '#เรียลมหาลัย', '#เรียลหญิง', '#อยากโดนเย็ด']"
2021-02-01,"['ก็เพราะว่า', 'คนไทย', 'ลืม', ' ', 'รู้', 'ตัวดี', ' ', 'คน', 'ซัพพอร์ต', 'อยู่แล้ว', ' ', 'ทำ', 'ท', 'ดารา', 'อ่ะ', ' ', 'ตอนนี้', 'แฟน', 'ไฮโซ', 'ทำตัว', 'เซ็กซี่', ' ', 'เบอร์', 'ไปมา', 'กก', 'กก', ' ', 'ตอน', 'ดราม่า', 'หนัก', ' ', 'ต่อไป', 'คน', 'ติดตาม', 'อยู่ดี', ' ', ' ', 'แคร์', ' ', 'ส่วนตัว', 'ติดตาม', 'ดารา', 'ไทย', 'คน', ' ', 'ยกเว้น', 'รี', 'ยา', 'ติ', 'ช่า', ' ']",['#แต้วณฐพร']
2021-02-01,"['สำนัก', 'สนใจ', 'การกระทำ', 'บุคคล', 'รับผิดชอบ', 'สังคม', '   ']","['#แต้วณฐพร', '#ดีเจมะตูม']"
2021-02-01,"['รอบ', 'ดึก', 'YouTube', ' ', 'Premium', ' ', 'เมล', 'เดิม', ' ', 'เมล', 'เดือน', ' ', 'เดือน', '60', 'บาท', ' ', 'โปร', 'เดือน', '50', '฿', 'น', 'ด', 'น', ' ', 'ว่าง', '1', 'เด้อ', 'รับน้อง', 'จอ', 'คับ', ' ', 'เมล', 'ตัวเอง', ' ', 'ตำ', '   ']","['#หารYouTubePremium', '#หารyoutube', '#หารยูทูปพรีเมี่ยม', '#แต้วณฐพร']"
2021-02-01,"['เบื่อ', 'แต้ว', 'มือขึ้น', '5555', ' ']",['#แต้วณฐพร']
