Date,Text,Hashtag
2021-02-02,"[' ', 'แน่', 'แพ้', ' ']","['#คนละครึ่ง', '#กพ64']"
2021-02-02,"['จุ้บ', 'สำหรับ', 'คน', 'สงสัย', 'นะคะ', '♡˚⊹', '   ']","['#รับแลกคนละครึ่ง', '#คนละครึ่งออนไลน์', '#คนละครึ่ง']"
2021-02-02,"['รบกวน', 'ถาม', 'ตัวตน', 'ครั้งแรก', ' ', 'เลข', '0', 'หรอ', 'เติม', 'เงิน', 'หรอ', ' ', 'คนละ', 'ครึ่ง', '    ']","['#คนละครึ่ง', '#เราชนะ', '#คนละครึ่งเฟส2']"
2021-02-02,"['Netflix', ' ', 'Ultra', ' ', 'HD', ' ', '4', 'K', ' ', '️', 'SALE', ' ', '50', '฿', ' ', '50', '฿', ' ', '50', '฿', '         ', 'ว่าง', '1', 'จอ', 'ทัก', 'บอ', 'มาจาก', 'ทวิ', 'ต', 'นะคะ', '———————————', '          ']","['#สนใจจิ้มลิ้งไลน์เลยค่ะ', '#หารnetflixTH', '#หารnetfilx', '#netflixTH', '#เน็ตฟลิกซ์', '#หารเน็ตฟลิกซ์', '#ส่งต่อคสอ', '#ส่งต่อเสื้อผ้า', '#JAEMIN', '#คนละครึ่ง']"
2021-02-02,"['ส่งต่อ', ' ', '“', ' ', 'ไอ', 'รี', 'พลัส', ' ', '“', ' ', 'ส่งต่อ', 'กล่อง', 'ล่ะ', ' ', '199', ' ', ' ', '5', ' ', 'กล่อง', ' ', 'กิน', ' ', 'แกะ', 'กล่อง', 'น้า', ' ', 'คุ้ม', '“', ' ', 'คนละ', 'ครึ่ง', ' ', '“', '           ']","['#ของดีบอกต่อ', '#ส่งต่อสกิลแคร์', '#ส่งต่อสกินแคร์มือสอง', '#รีวิวเซเว่น', '#คอลลาเจนผิวขาว', '#ไอรีน่าพลัส', '#Irina', '#ส่งของจริง', '#คนละครึ่งออนไลน์', '#คนละครึ่ง']"
2021-02-02,['                      '],"['#พญานาค', '#แหวนพญานาค', '#กำไลพญานาค', '#จี้พญานาค', '#โควิด19', '#ขนม', '#พญานาคราช', '#นาคเกี้ยว', '#โควิด', '#นครพนม', '#กำไล', '#พญานาค5เศียร', '#หวย', '#เลขเด็ด', '#เลขเด็ดงวดนี้', '#ไทยชนะ', '#พระแม่มาริษา', '#หวย', '#เลขเด็ด', '#คนละครึ่ง', '#โควิด']"
2021-02-02,"['ตอนนี้', 'คน', 'อุดหนุน', 'ร้าน', 'โครงการ', ' ', 'คน', 'ขาย', 'คุณตา', ' ', 'คุณยาย', ' ', 'ทำ', ' ', 'ขาย', ' ', 'เวลา', 'ขน', 'กลับบ้าน', 'แม่', 'ถาม', ' ', 'ซื้อ', 'กิน', ' ', '555', '+', ' ', 'แจก', 'ละแวกบ้าน', 'ช่วยกัน', 'กิน', ' ', 'ลำบาก', 'อุดหนุน', 'คุณตา', 'คุณยาย', 'นะคะ', '️']",['#คนละครึ่ง']
2021-02-02,"['     ', 'Innisfree', ' ', 'Blueberry', ' ', 'Rebalancing', ' ', 'Skin', ' ', 'น้ำ', 'ตบ', 'สมดุล', 'ค่า', ' ', 'pH', ' ', 'ผิว', 'น้ำมัน', 'ความชุ่มชื้น', 'พลัง', 'ต้าน', 'อนุมูล', 'อิสระ', 'บลูเบอร์รี่', 'ผิว', '150', 'ml', ' ', '230', ' ', 'บาท', '      ']","['#พร้อมส่ง', '#innisfree', '#พรีออเดอร์', '#พรีออเดอร์เกาหลี', '#คนละครึ่ง', '#รับคนละครึ่ง', '#คนละครึ่งออนไลน์']"
2021-02-02,"['นนนน', 'เค้า', 'สูตร', 'รักษา', 'รอยแตก', 'ลาย', 'ค้าบ', ' ', ' ', '2', ' ', 'ตัว', ' ', ' ', 'รอย', 'จาง', ' ', 'รอยแตก', 'ลาย', 'มีทาง', 'หาย', ' ', 'เจอ', 'รีวิว', 'ทวิ', 'ต', 'คนใช้', 'ตัว', 'ลอง', 'ดู', ' ', 'จาง', ' ', 'ลอง', '     ']","['#ใช้ดีบอกต่อ', '#ใช้จริงรีวิวจริง', '#ไว้รีวิวห้ามขายของโว้ยย', '#HowtoPerfect', '#คนละครึ่ง']"
2021-02-02,"['ยังอยู่', 'น้า', 'แง', 'งง', 'งง', 'ง', '                      ']","['#กระเป๋าโน้ตบุ๊ค', '#saveปากท้องคนไทย', '#COVID19', '#HowtoPerfect', '#ไอโฟนมือสอง', '#ไอแพดมือ2', '#เสื้อผ้ามือสอง', '#รีวิวnetflix', '#รีวิวเซเว่น', '#BLACKPINK', '#กระเป๋า', '#คนละครึ่ง', '#ฝากร้าน', '#อุปกรณ์การเรียน', '#AirPods', '#เคสไอโฟน', '#ipad', '#MacBook', '#macbookมือสอง', '#ส่งต่อ', '#iPhone12']"
2021-02-02,"['Fb', ' ', 'สุ', 'ยา', ' ', 'ดา', 'โอะ', 'เป๋า', 'ตัง', '  ', 'สุ', 'รี', 'ยาน', ' ', 'โตะ', 'แมะ', 'คน', 'ฉา', 'ชีพ', '\u200b', ' ', 'โกงเงิน', '   ']","['#เที่ยวด้วยกัน', '#คนละครึ่ง', '#เราชนะ']"
2021-02-02,"['แมส', 'คนละ', 'ครึ่ง', ' ', '50', ' ', 'ชิ้น', 'กล่อง', ' ', 'แมส', 'ดำ', ' ', '45', '฿', ' ', 'คนละ', 'ครึ่ง', ' ', '2250', '฿', ' ', 'แมส', 'ฟ้า', ' ', '40', '฿', ' ', 'คนละ', 'ครึ่ง', ' ', '20', '฿', ' ', '12', ' ', 'กล่อง', ' ', 'ค่า', ' ', '30', ' ', 'บาท', '      ', '35', ' ', 'กล่อง', ' ', 'ค่า', 'เหมา', ' ', '50', ' ', 'บาท', '         ']","['#แมสคนละครึ่ง', '#แมสดำ', '#แมสฟ้า', '#คนละครึ่ง', '#แมสราคาถูก', '#แมนพร้อมส่ง', '#โควิด', '#โควิดสมุทรปราการ', '#โควิดกรุงเทพ']"
2021-02-02,"['อันนี้', 'ใช้ได้', 'หรอ', '  ', 'ร้านค้า', '         ']","['#เบี้ยคนชรา', '#SaveThailand', '#รีวิวเซเว่น', '#รัฐประหาร', '#บัตรสวัสดิการแห่งรัฐ', '#คนละครึ่ง', '#เราชนะ', '#ใช้ดีบอกต่อ']"
2021-02-02,"['รี', 'ทวิ', 'ต', ' ', 'แจก', ' ', '100', 'PRE', ' ', 'บั้ม', ' ', 'BE', ' ', 'Essential', '  ', 'Edition', '  ', '850', '  ', '฿', '  ', 'รอบ', ' ', '   ', 'จ่าย', ' ', ' ', '425', '      ', 'ทยอย', 'สแกน', 'บั้ม', 'แกะ', ' ', 'กด', ' ', 'Weverse', ' ', ' ', 'special', ' ', 'gift', 'รอ', ' ', '46', 'w', ' ', '6090', '      ']","['#คนละครึ่ง', '#ตลาดนัดบังทัน', '#ตลาดนัดรถไฟบังทัน', '#ขายของสะสมบังทัน', '#ตลาดนัดBTS', '#ตลาดรถไฟบังทัน']"
2021-02-02,"['พ', 'รี', '  ', 'Luggage', ' ', 'sticker', ' ', '+', ' ', 'photo', ' ', 'card', '  ', '90', 's', ' ', 'Love', '  ', '250', '   ', '1', ' ', 'set', '      ', 'set', 'เม', 'ม', '  ', '  ', ' ', ' ', '125', ' ', '4080', '    ']","['#คนละครึ่ง', '#ตลาดนัดnct', '#ตลาดนัดอซท']"
2021-02-02,"['อย่า', 'ลืม', 'ชอป', 'นะคะ', ' ', 'แจก', 'โค้ด', 'ส่วนลด', ' ', 'SV', '61556', ' ', 'ontop', ' ', '5', ' ', 'สินค้า', 'รายการ', ' ', 'ช้อป', ' ', '     ']","['#กระเป๋า', '#ปันโปร', '#คนละครึ่ง', '#ของดีบอกต่อ', '#SaveThailand']"
2021-02-02,"['พ', 'รี', ' ', 'NCTRESONANCE', ' ', 'Pt', '2', ' ', 'KIT', ' ', 'ver', '    ', '790', '  ', '฿', ' ', 'รอบ', '️', '  ', '  ', 'จ่าย', ' ', '|', ' ', ' ', '395', '   ', 'สุ่ม', ' ', 'ver', ' ', 'บั้ม', 'แกะ', '   ', 'มัดจำ', ' ', '200', ' ', '  ', '40', '  ', '80', 'ส่งกลับ', '  ', 'รอ', ' ', '46', 'w', ' ', 'เว็บ', '   ']","['#คนละครึ่ง', '#ตลาดนัดnct', '#ตลาดนัดอซท']"
2021-02-02,"['IG', '  ', 'alittleceramic', ' ', 'เสาร์', ' ', '1930', ' ', 'ร้าน', '  ', 'นะคะ', '          ', 'ฝาก', 'น้า', ' ', 'กราบ', 'ขอบพระคุณ', 'ค่า', ' ']","['#คนละครึ่ง', '#studygram', '#ของดีบอกต่อ', '#เซรามิก', '#ของตกแต่ง', '#แจกไฟล์png', '#dek63', '#LVMenSS21', '#ShopeeTH22', '#RespectLisa']"
2021-02-02,"['รู้', 'ไหม', ' ', 'สิทธิ์', '  ', 'แอพ', 'สั่งอาหาร', ' ', '\xa0', ' ']","['#คนละครึ่ง', '#lineman']"
2021-02-02,"['คนละ', 'ครึ่ง', ' ', '“', 'พงศ์', 'สินธุ์', 'อาญาสิทธิ์', '”', ' ', 'สงคราม', 'ใจ', 'รัฐบาล', ' ', 'Com', ' ']",['#SootinClaimon']
2021-02-02,"['เปิดรับ', 'ออเดอร์', 'กิมจิ', 'รอบ', 'จัดส่ง', 'พฤหัส', ' ', '4', ' ', 'กุมภา', 'กิมจิ', 'โฮมเมด', 'รสชาติ', 'เข้มข้น', ' ', 'หมัก', 'ธรรมชาติ', ' ', 'ใส่', 'ผงชูรส', ' ', 'ใส่', 'สาร', 'เปรี้ยว', 'สารกันบูด', ' ', 'มีประโยชน์', 'สุขภาพ', 'น้า', '         ']","['#กิมจิ', '#กิมจิโฮมเมด', '#กิมจิผักกาดขาว', '#kimchi', '#อาหารเกาหลี', '#อร่อยไปแดก', '#เราชนะ', '#เราไม่ทิ้งกัน', '#คนละครึ่ง']"
2021-02-02,"['  ', 'หา', 'ร้าน', 'ขาย', 'หมึก', 'ป', 'ริ้น', 'เต', 'อร', '์']","['#คนละครึ่ง', '#เราชนะ']"
2021-02-02,"['เติม', 'เงิน', 'เครือข่าย', ' ', 'ค่าบริการ', 'อยากได้', 'ยอด', ' ', 'เติม', '101000', ' ', 'สนใจ', 'สิบ', 'ถาม', '            ']","['#รับเติมเงิน', '#วอลเลท', '#คนละครึ่ง', '#โอนเงิน', '#ส่งต่อสคอ', '#ส่งต่อสกินแคร์', '#ส่งต่อสกินแคร์มือสอง', '#ส่งต่อเครื่องสําอาง', '#ส่งต่อ', '#ส่งต่อคสอมือสอง', '#ไว้ขายของห้ามรีวิวโว้ย']"
2021-02-02,"['ปั่น', 'บา', 'คา', 'ร่า', ' ', ' ', '3', ' ', 'คน', 'ทุน', ' ', '200', ' ', 'กำไร', ' ', '1000', '++', ' ', 'จก', 'ตา', 'สนใจ', 'ปั่น', 'ทัก', 'เรย', ' ', 'เซฟ', 'ทุน', '100', '          ']","['#ปั่นบาคาร่า', '#รับปั่นบาคาร่าฟรี', '#รับปั่นสล็อต', '#บาคาร่าออนไลน์', '#คนละครึ่งเฟส3', '#คนละครึ่ง', '#ออมเงินกินดอก', '#dtac', '#รีวิวบาคาร่า', '#ไซไลน์นครศรีฯ', '#รถไฟบีทีเอส']"
2021-02-02,"['สวัสดี', ' ', 'ขออนุญาต', 'ตามหา', 'ร้าน', ' ', ' ', 'กทม', ' ', 'นะคะ', ' ', 'คน', 'ขาย', 'ออนไลน์', 'ร้านเครื่องเขียน', ' ', 'บัตร', 'สวัสดิการ', 'รัฐ', ' ', 'คนละ', 'ครึ่ง', ' ', ' ', ' ', 'ร้าน', 'เครื่องเขียน', 'ขาย', 'แนะนำ', ' ', 'ตามหา', 'อุปกรณ์', 'การเรียน', '    ']","['#คนละครึ่ง', '#บัตรคนจน', '#เราชนะ']"
2021-02-02,"['สงสัย', 'เงินสด', ' ', 'เจ้า', 'สั่ว', 'รวย', 'ตาย', 'แบบนี้', '    ']","['#เราชนะ', '#คนละครึ่ง']"
2021-02-02,"[' ', 'จ่าย', 'เงินสด', ' ', 'ไม่งั้น', 'รอบ', 'ร้าน', 'แลก', 'หนักหนา', 'ตอน', '  ', ' ', 'โกง']","['#เราชนะ', '#คนละครึ่ง']"
2021-02-02,"['กด', 'สารพัด', 'โครงการ', '  ', 'มั่ง', ' ']","['#ชิงเปรต', '#คนละครึ่ง']"
